Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 12.097

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-08, 14:23:54, OK, 26%, 1.21, 1135, -25164, , 10.250, -25164, 26.0%, , , , , , , , , , , , 
2021-11-08, 14:24:24, OK, 26%, 1.21, 1135, -22270, , 10.346, -22270, 25.5%, , , , , , , , , , , , 
2021-11-08, 14:24:54, OK, 25%, 1.76, 1585, -15746, , 10.494, -15746, 25.0%, , , , , , , , , , , , 
2021-11-08, 14:25:24, OK, 24%, 1.69, 1456, -14839, , 10.556, -14839, 24.2%, , , , , , , , , , , , 
2021-11-08, 14:25:54, OK, 24%, 1.69, 1456, -15973, , 10.568, -15973, 23.9%, , , , , , , , , , , , 
2021-11-08, 15:54:33, OK, 22%, 1.22, 968, -24138, , 10.148, -24138, 22.1%, , , , , , , , , , , , 
2021-11-08, 15:55:03, OK, 21%, 1.04, 790, -27140, , 9.990, -27140, 21.5%, , , , , , , , , , , , 
2021-11-08, 15:55:33, OK, 21%, 1.04, 790, -27140, , 9.990, -27140, 21.5%, , , , , , , , , , , , 
2021-11-08, 15:56:03, OK, 20%, 1.00, 721, -18166, , 10.149, -18166, 19.5%, , , , , , , , , , , , 
2021-11-08, 15:56:33, OK, 19%, 1.20, 824, -27162, , 9.843, -27162, 18.9%, , , , , , , , , , , , 
2021-11-08, 15:57:03, OK, 18%, 1.63, 1054, -18997, , 10.237, -18997, 18.5%, , , , , , , , , , , , 
2021-11-08, 15:57:33, OK, 17%, 1.35, 824, -22993, , 9.978, -22993, 17.4%, , , , , , , , , , , , 
2021-11-08, 15:58:03, OK, 17%, 1.35, 824, -18349, , 10.112, -18349, 16.9%, , , , , , , , , , , , 
2021-11-08, 15:58:33, OK, 16%, 1.32, 763, -20326, , 10.035, -20326, 16.5%, , , , , , , , , , , , 
2021-11-08, 15:59:03, OK, 15%, 1.44, 779, -19840, , 10.068, -19840, 15.5%, , , , , , , , , , , , 
2021-11-08, 15:59:33, OK, 15%, 1.44, 779, -19840, , 10.068, -19840, 15.5%, , , , , , , , , , , , 
2021-11-08, 16:00:03, OK, 14%, 1.10, 554, -18014, , 10.086, -18014, 13.9%, , , , , , , , , , , , 
2021-11-08, 16:11:45, OK, 18%, 0.00, -1, 36979, , 12.577, 36979, 17.6%, , , , , , , , , , , , 
2021-11-08, 16:13:22, OK, 21%, 0.00, -1, 36288, , 12.567, 36288, 20.9%, , , , , , , , , , , , 
2021-11-08, 16:13:52, OK, 22%, 0.00, -1, 36288, , 12.566, 36288, 21.6%, , , , , , , , , , , , 
2021-11-08, 16:14:22, OK, 22%, 0.00, -1, 36288, , 12.563, 36288, 22.5%, , , , , , , , , , , , 
2021-11-08, 16:14:52, OK, 24%, 0.00, -1, 36288, , 12.556, 36288, 24.1%, , , , , , , , , , , , 
2021-11-08, 16:15:22, OK, 26%, 0.00, -1, 36504, , 12.548, 36504, 25.7%, , , , , , , , , , , , 
2021-11-08, 16:15:52, OK, 26%, 0.00, -1, 36634, , 12.549, 36634, 26.5%, , , , , , , , , , , , 
2021-11-08, 16:16:22, OK, 26%, 0.00, -1, 36634, , 12.549, 36634, 26.5%, , , , , , , , , , , , 
2021-11-08, 16:16:52, OK, 28%, 0.00, -1, -12388, , 11.285, -12388, 28.5%, , , , , , , , , , , , 
2021-11-08, 16:17:22, OK, 28%, 0.00, -1, 2160, , 11.583, 2160, 28.2%, , , , , , , , , , , , 
2021-11-08, 16:17:52, OK, 29%, 0.00, -1, 39053, , 12.431, 39053, 28.7%, , , , , , , , , , , , 
2021-11-08, 16:18:22, OK, 30%, 0.00, -1, 39053, , 12.493, 39053, 29.5%, , , , , , , , , , , , 
2021-11-08, 16:18:52, OK, 31%, 0.00, -1, 39053, , 12.545, 39053, 31.2%, , , , , , , , , , , , 
2021-11-08, 16:19:22, OK, 32%, 0.00, -1, 39053, , 12.559, 39053, 32.1%, , , , , , , , , , , , 
2021-11-08, 16:19:52, OK, 34%, 0.00, -1, 38362, , 12.562, 38362, 33.9%, , , , , , , , , , , , 
2021-11-08, 16:20:22, OK, 35%, 0.00, -1, 38362, , 12.562, 38362, 34.7%, , , , , , , , , , , , 
2021-11-08, 16:20:52, OK, 36%, 0.00, -1, 38027, , 12.559, 38027, 35.6%, , , , , , , , , , , , 
2021-11-08, 16:21:22, OK, 37%, 0.00, -1, 38016, , 12.560, 38016, 37.2%, , , , , , , , , , , , 
2021-11-08, 16:21:52, OK, 38%, 0.00, -1, 38016, , 12.560, 38016, 38.0%, , , , , , , , , , , , 
2021-11-08, 16:22:22, OK, 39%, 0.00, -1, 38027, , 12.561, 38027, 38.9%, , , , , , , , , , , , 
2021-11-08, 16:23:14, OK, 41%, 0.00, -1, 37346, , 12.550, 37346, 40.6%, , , , , , , , , , , , 
2021-11-08, 16:23:44, OK, 42%, 0.00, -1, 37346, , 12.554, 37346, 42.2%, , , , , , , , , , , , 
2021-11-08, 16:24:14, OK, 43%, 0.00, -1, 37001, , 12.549, 37001, 43.1%, , , , , , , , , , , , 
2021-11-08, 16:24:44, OK, 45%, 0.00, -1, 36634, , 12.547, 36634, 44.7%, , , , , , , , , , , , 
2021-11-08, 16:25:14, OK, 45%, 0.00, -1, 36634, , 12.550, 36634, 45.5%, , , , , , , , , , , , 
2021-11-08, 16:25:44, OK, 47%, 0.00, -1, 36320, , 12.548, 36320, 47.1%, , , , , , , , , , , , 
2021-11-08, 16:26:14, OK, 48%, 0.00, -1, 36029, , 12.548, 36029, 47.8%, , , , , , , , , , , , 
2021-11-08, 16:26:44, OK, 49%, 0.00, -1, 35878, , 12.548, 35878, 48.6%, , , , , , , , , , , , 
2021-11-08, 16:27:14, OK, 50%, 0.00, -1, 35338, , 12.547, 35338, 50.2%, , , , , , , , , , , , 
2021-11-08, 16:27:44, OK, 51%, 0.00, -1, 34992, , 12.547, 34992, 51.0%, , , , , , , , , , , , 
2021-11-08, 16:28:14, OK, 52%, 0.00, -1, 34636, , 12.545, 34636, 51.7%, , , , , , , , , , , , 
2021-11-08, 16:28:44, OK, 53%, 0.00, -1, 34506, , 12.548, 34506, 52.5%, , , , , , , , , , , , 
2021-11-08, 16:29:14, OK, 54%, 0.00, -1, 33955, , 12.545, 33955, 53.9%, , , , , , , , , , , , 
2021-11-08, 16:29:44, OK, 55%, 0.00, -1, 33599, , 12.545, 33599, 54.7%, , , , , , , , , , , , 
2021-11-08, 16:30:14, OK, 56%, 0.00, -1, 33242, , 12.548, 33242, 56.2%, , , , , , , , , , , , 
2021-11-08, 16:30:44, OK, 57%, 0.00, -1, 32908, , 12.547, 32908, 56.9%, , , , , , , , , , , , 
2021-11-08, 16:31:14, OK, 58%, 0.00, -1, 32551, , 12.546, 32551, 57.6%, , , , , , , , , , , , 
2021-11-08, 16:31:44, OK, 59%, 0.00, -1, 31795, , 12.543, 31795, 59.0%, , , , , , , , , , , , 
2021-11-08, 16:32:14, OK, 60%, 0.00, -1, 31622, , 12.547, 31622, 59.7%, , , , , , , , , , , , 
2021-11-08, 16:32:44, OK, 61%, 0.00, -1, 31136, , 12.548, 31136, 61.1%, , , , , , , , , , , , 
2021-11-08, 16:33:14, OK, 62%, 0.00, -1, 30791, , 12.545, 30791, 61.8%, , , , , , , , , , , , 
2021-11-08, 16:33:44, OK, 63%, 0.00, -1, 30456, , 12.548, 30456, 63.2%, , , , , , , , , , , , 
2021-11-08, 16:34:14, OK, 64%, 0.00, -1, 30089, , 12.548, 30089, 63.8%, , , , , , , , , , , , 
2021-11-08, 16:34:44, OK, 64%, 0.00, -1, 30089, , 12.548, 30089, 63.8%, , , , , , , , , , , , 
2021-11-08, 16:35:14, OK, 66%, 0.00, -1, 29117, , 12.546, 29117, 65.8%, , , , , , , , , , , , 
2021-11-08, 16:35:44, OK, 66%, 0.00, -1, -20531, , 11.633, -20531, 65.7%, , , , , , , , , , , , 
2021-11-08, 16:36:14, OK, 65%, 0.00, -1, 1750, , 11.874, 1750, 65.0%, , , , , , , , , , , , 
2021-11-08, 16:36:44, OK, 66%, 0.00, -1, 37692, , 12.554, 37692, 65.7%, , , , , , , , , , , , 
2021-11-08, 16:37:14, OK, 66%, 0.00, -1, 33588, , 12.553, 33588, 66.5%, , , , , , , , , , , , 
2021-11-08, 16:37:44, OK, 68%, 0.00, -1, 29884, , 12.552, 29884, 67.9%, , , , , , , , , , , , 
2021-11-08, 16:38:14, OK, 68%, 0.00, -1, 29884, , 12.552, 29884, 67.9%, , , , , , , , , , , , 
2021-11-08, 16:38:44, OK, 69%, 0.00, -1, 28123, , 12.552, 28123, 69.1%, , , , , , , , , , , , 
2021-11-08, 16:39:14, OK, 70%, 0.00, -1, 27713, , 12.552, 27713, 69.7%, , , , , , , , , , , , 
2021-11-08, 16:39:44, OK, 71%, 0.00, -1, 26687, , 12.550, 26687, 70.9%, , , , , , , , , , , , 
2021-11-08, 16:40:14, OK, 72%, 0.00, -1, 26330, , 12.550, 26330, 71.5%, , , , , , , , , , , , 
2021-11-08, 16:59:58, OK, 93%, 0.00, -1, 14191, , 12.565, 14191, 92.7%, , , , , , , , , , , , 
2021-11-08, 17:00:21, OK, 93%, 0.00, -1, 14191, , 12.565, 14191, 92.7%, , , , , , , , , , , , 
2021-11-08, 17:00:51, OK, 94%, 0.00, -1, 13478, , 12.562, 13478, 93.6%, , , , , , , , , , , , 
2021-11-08, 17:01:21, OK, 94%, 0.00, -1, 13478, , 12.562, 13478, 93.6%, , , , , , , , , , , , 
2021-11-08, 17:01:51, OK, 94%, 0.00, -1, 13478, , 12.562, 13478, 93.6%, , , , , , , , , , , , 
2021-11-08, 17:02:21, OK, 95%, 0.00, -1, 12798, , 12.563, 12798, 94.8%, , , , , , , , , , , , 
2021-11-08, 17:02:51, OK, 95%, 0.00, -1, 12798, , 12.563, 12798, 94.8%, , , , , , , , , , , , 
2021-11-08, 17:03:21, OK, 95%, 0.00, -1, 12798, , 12.563, 12798, 94.8%, , , , , , , , , , , , 
2021-11-08, 17:03:51, OK, 96%, 0.00, -1, 12452, , 12.564, 12452, 95.6%, , , , , , , , , , , , 
2021-11-08, 17:04:21, OK, 96%, 0.00, -1, 12452, , 12.564, 12452, 95.6%, , , , , , , , , , , , 
2021-11-08, 17:04:51, OK, 96%, 0.00, -1, 12452, , 12.564, 12452, 95.6%, , , , , , , , , , , , 
2021-11-08, 17:05:21, OK, 97%, 0.00, -1, -7106, , 12.220, -7106, 96.8%, , , , , , , , , , , , 
2021-11-08, 17:05:51, OK, 97%, 3.90, 13629, -7106, , 12.220, -7106, 96.8%, , , , , , , , , , , , 
2021-11-08, 17:06:21, OK, 96%, 4.00, 13825, -6977, , 12.117, -6977, 96.4%, , , , , , , , , , , , 
2021-11-08, 17:06:51, OK, 96%, 4.00, 13825, -6977, , 12.117, -6977, 96.4%, , , , , , , , , , , , 
2021-11-08, 17:07:21, OK, 96%, 4.00, 13825, -6977, , 12.117, -6977, 96.4%, , , , , , , , , , , , 
2021-11-08, 17:09:11, OK, 95%, 1.33, 4563, -20790, , 11.716, -20790, 94.8%, , , , , , , , , , , , 
2021-11-08, 17:09:41, OK, 94%, 1.57, 5310, -11761, , 11.854, -11761, 94.4%, , , , , , , , , , , , 
2021-11-08, 17:10:11, OK, 94%, 1.57, 5310, -10584, , 11.870, -10584, 93.8%, , , , , , , , , , , , 
2021-11-08, 17:10:41, OK, 94%, 1.57, 5310, -10584, , 11.870, -10584, 93.8%, , , , , , , , , , , , 
2021-11-08, 17:11:11, OK, 93%, 2.39, 7996, -15962, , 11.739, -15962, 93.0%, , , , , , , , , , , , 
2021-11-08, 17:11:41, OK, 93%, 2.39, 7996, -15962, , 11.739, -15962, 93.0%, , , , , , , , , , , , 
2021-11-08, 17:12:11, OK, 92%, 1.71, 5673, -16254, , 11.706, -16254, 92.2%, , , , , , , , , , , , 
2021-11-08, 17:12:41, OK, 92%, 1.71, 5673, -11308, , 11.784, -11308, 91.6%, , , , , , , , , , , , 
2021-11-08, 17:13:11, OK, 91%, 2.60, 8516, -10724, , 11.789, -10724, 91.3%, , , , , , , , , , , , 
2021-11-08, 17:13:41, OK, 91%, 2.60, 8516, -15984, , 11.759, -15984, 91.0%, , , , , , , , , , , , 
2021-11-08, 17:15:00, OK, 89%, 1.33, 4248, -21038, , 11.512, -21038, 89.4%, , , , , , , , , , , , 
2021-11-08, 17:15:30, OK, 89%, 1.33, 4248, -21038, , 11.512, -21038, 89.4%, , , , , , , , , , , , 
2021-11-08, 17:16:00, OK, 89%, 1.33, 4248, -10444, , 11.701, -10444, 88.5%, , , , , , , , , , , , 
2021-11-08, 17:16:30, OK, 88%, 2.40, 7593, -11567, , 11.557, -11567, 87.8%, , , , , , , , , , , , 
2021-11-08, 17:17:00, OK, 87%, 1.81, 5680, -15358, , 11.602, -15358, 87.2%, , , , , , , , , , , , 
2021-11-08, 17:17:30, OK, 87%, 1.81, 5680, -15358, , 11.602, -15358, 87.2%, , , , , , , , , , , , 
2021-11-08, 17:18:00, OK, 86%, 1.93, 5968, -12031, , 11.633, -12031, 86.5%, , , , , , , , , , , , 
2021-11-08, 17:18:30, OK, 86%, 1.93, 5968, -10433, , 11.682, -10433, 85.9%, , , , , , , , , , , , 
2021-11-08, 17:49:37, OK, 90%, 0.00, -1, -20779, , 11.479, -20779, 90.4%, , , , , , , , , , , , 
2021-11-08, 17:50:07, OK, 90%, 1.34, 4354, -17896, , 11.651, -17896, 90.0%, , , , , , , , , , , , 
2021-11-08, 17:50:37, OK, 89%, 1.77, 5662, -20488, , 11.412, -20488, 89.2%, , , , , , , , , , , , 
2021-11-08, 17:51:07, OK, 89%, 1.77, 5662, -12647, , 11.587, -12647, 88.8%, , , , , , , , , , , , 
2021-11-08, 17:51:37, OK, 88%, 1.51, 4774, -18468, , 11.422, -18468, 88.1%, , , , , , , , , , , , 
2021-11-08, 17:52:07, OK, 88%, 1.51, 4774, -19732, , 11.351, -19732, 87.7%, , , , , , , , , , , , 
2021-11-08, 17:52:37, OK, 87%, 1.38, 4308, -20250, , 11.318, -20250, 87.2%, , , , , , , , , , , , 
2021-11-08, 17:53:07, OK, 86%, 1.77, 5468, -10994, , 11.542, -10994, 86.4%, , , , , , , , , , , , 
2021-11-08, 17:53:37, OK, 86%, 1.77, 5468, -26125, , 11.117, -26125, 86.0%, , , , , , , , , , , , 
2021-11-08, 17:54:07, OK, 85%, 1.06, 3253, -26244, , 11.081, -26244, 85.3%, , , , , , , , , , , , 
2021-11-08, 17:54:37, OK, 84%, 1.03, 3113, -27022, , 11.006, -27022, 84.1%, , , , , , , , , , , , 
2021-11-08, 17:56:41, OK, 82%, 1.32, 3883, -21125, , 11.155, -21125, 82.0%, , , , , , , , , , , , 
2021-11-08, 17:57:11, OK, 81%, 1.97, 5759, -16740, , 11.269, -16740, 81.1%, , , , , , , , , , , , 
2021-11-08, 17:57:41, OK, 81%, 1.97, 5759, -26546, , 10.965, -26546, 80.7%, , , , , , , , , , , , 
2021-11-08, 17:58:11, OK, 79%, 1.04, 2960, -26827, , 10.892, -26827, 79.4%, , , , , , , , , , , , 
2021-11-08, 17:58:41, OK, 79%, 1.04, 2960, -26827, , 10.892, -26827, 79.4%, , , , , , , , , , , , 
2021-11-08, 17:59:11, OK, 78%, 1.02, 2863, -27281, , 10.834, -27281, 78.1%, , , , , , , , , , , , 
2021-11-08, 17:59:41, OK, 77%, 1.02, 2824, -27432, , 10.813, -27432, 77.5%, , , , , , , , , , , , 
2021-11-08, 18:00:11, OK, 76%, 1.21, 3303, -21341, , 10.984, -21341, 76.3%, , , , , , , , , , , , 
2021-11-08, 18:00:41, OK, 76%, 1.21, 3303, -26017, , 10.790, -26017, 75.7%, , , , , , , , , , , , 
2021-11-08, 18:01:11, OK, 75%, 1.22, 3304, -26665, , 10.813, -26665, 74.7%, , , , , , , , , , , , 
2021-11-08, 18:01:41, OK, 74%, 1.04, 2763, -26784, , 10.774, -26784, 74.0%, , , , , , , , , , , , 
2021-11-08, 18:02:11, OK, 73%, 1.03, 2715, -27032, , 10.750, -27032, 73.4%, , , , , , , , , , , , 
2021-11-08, 18:02:41, OK, 72%, 1.29, 3334, -21643, , 10.948, -21643, 72.1%, , , , , , , , , , , , 
2021-11-08, 18:03:11, OK, 72%, 1.29, 3334, -26352, , 10.758, -26352, 71.6%, , , , , , , , , , , , 
2021-11-08, 18:03:41, OK, 71%, 1.20, 3067, -22000, , 10.817, -22000, 70.9%, , , , , , , , , , , , 
2021-11-08, 18:04:11, OK, 70%, 1.72, 4339, -26276, , 10.756, -26276, 70.5%, , , , , , , , , , , , 
2021-11-08, 18:04:41, OK, 69%, 1.03, 2551, -27151, , 10.691, -27151, 69.3%, , , , , , , , , , , , 
2021-11-08, 18:05:11, OK, 68%, 1.06, 2601, -26158, , 10.701, -26158, 68.0%, , , , , , , , , , , , 
2021-11-08, 18:05:41, OK, 68%, 1.06, 2601, -23782, , 10.750, -23782, 68.0%, , , , , , , , , , , , 
2021-11-08, 18:06:11, OK, 67%, 1.16, 2791, -25672, , 10.691, -25672, 67.0%, , , , , , , , , , , , 
2021-11-08, 18:06:41, OK, 66%, 1.41, 3361, -18403, , 10.957, -18403, 65.9%, , , , , , , , , , , , 
2021-11-08, 18:07:11, OK, 65%, 1.14, 2674, -17971, , 10.951, -17971, 65.4%, , , , , , , , , , , , 
2021-11-08, 18:07:41, OK, 65%, 1.14, 2674, -21881, , 10.822, -21881, 65.1%, , , , , , , , , , , , 
2021-11-08, 18:08:11, OK, 64%, 1.88, 4324, -16783, , 10.899, -16783, 64.2%, , , , , , , , , , , , 
2021-11-08, 18:08:41, OK, 64%, 1.88, 4324, -18392, , 10.810, -18392, 63.8%, , , , , , , , , , , , 
2021-11-08, 18:09:11, OK, 63%, 1.91, 4336, -14634, , 11.008, -14634, 63.4%, , , , , , , , , , , , 
2021-11-08, 18:09:41, OK, 63%, 1.91, 4336, -23706, , 10.700, -23706, 62.5%, , , , , , , , , , , , 
2021-11-08, 18:10:11, OK, 62%, 1.46, 3251, -19073, , 10.876, -19073, 62.0%, , , , , , , , , , , , 
2021-11-08, 18:10:41, OK, 61%, 1.30, 2846, -19084, , 10.826, -19084, 61.0%, , , , , , , , , , , , 
2021-11-08, 18:11:11, OK, 61%, 1.30, 2846, -23177, , 10.597, -23177, 60.5%, , , , , , , , , , , , 
2021-11-08, 18:11:41, OK, 61%, 1.30, 2846, -23177, , 10.597, -23177, 60.5%, , , , , , , , , , , , 
2021-11-08, 18:12:11, OK, 59%, 1.23, 2605, -22680, , 10.635, -22680, 59.1%, , , , , , , , , , , , 
2021-11-08, 18:12:41, OK, 59%, 1.23, 2605, -16286, , 10.877, -16286, 58.5%, , , , , , , , , , , , 
2021-11-08, 18:13:11, OK, 58%, 1.79, 3729, -15595, , 10.889, -15595, 58.1%, , , , , , , , , , , , 
2021-11-08, 18:13:41, OK, 57%, 1.25, 2562, -27983, , 10.536, -27983, 57.4%, , , , , , , , , , , , 
2021-11-08, 18:14:11, OK, 57%, 1.25, 2562, -27983, , 10.536, -27983, 57.4%, , , , , , , , , , , , 
2021-11-08, 18:14:41, OK, 55%, 0.97, 1930, -28685, , 10.411, -28685, 55.3%, , , , , , , , , , , , 
2021-11-08, 18:15:11, OK, 55%, 0.97, 1930, -28685, , 10.411, -28685, 55.3%, , , , , , , , , , , , 
2021-11-08, 18:15:41, OK, 53%, 1.15, 2203, -24257, , 10.616, -24257, 53.4%, , , , , , , , , , , , 
2021-11-08, 18:16:11, OK, 53%, 1.15, 2203, -22637, , 10.619, -22637, 52.9%, , , , , , , , , , , , 
2021-11-08, 18:16:41, OK, 52%, 1.37, 2559, -22032, , 10.579, -22032, 52.4%, , , , , , , , , , , , 
2021-11-08, 18:17:11, OK, 51%, 1.03, 1899, -27065, , 10.447, -27065, 51.4%, , , , , , , , , , , , 
2021-11-08, 18:17:41, OK, 51%, 1.03, 1899, -20995, , 10.553, -20995, 50.8%, , , , , , , , , , , , 
2021-11-08, 18:18:11, OK, 50%, 1.33, 2388, -21082, , 10.491, -21082, 50.3%, , , , , , , , , , , , 
2021-11-08, 18:18:41, OK, 50%, 1.33, 2388, -14062, , 10.817, -14062, 49.5%, , , , , , , , , , , , 
2021-11-08, 18:19:11, OK, 49%, 2.34, 4132, -11902, , 10.846, -11902, 49.2%, , , , , , , , , , , , 
2021-11-08, 18:19:41, OK, 49%, 2.34, 4132, -10055, , 10.969, -10055, 48.9%, , , , , , , , , , , , 
2021-11-08, 18:20:11, OK, 48%, 2.67, 4606, -10465, , 10.928, -10465, 48.2%, , , , , , , , , , , , 
2021-11-08, 18:20:41, OK, 48%, 2.67, 4606, -11556, , 10.887, -11556, 47.8%, , , , , , , , , , , , 
2021-11-08, 18:21:11, OK, 47%, 2.65, 4484, -14072, , 10.808, -14072, 47.2%, , , , , , , , , , , , 
2021-11-08, 18:21:41, OK, 47%, 2.65, 4484, -10444, , 10.964, -10444, 46.9%, , , , , , , , , , , , 
2021-11-08, 18:22:11, OK, 47%, 2.65, 4484, -13900, , 10.851, -13900, 46.6%, , , , , , , , , , , , 
2021-11-08, 18:22:41, OK, 46%, 2.91, 4825, -11599, , 10.922, -11599, 46.4%, , , , , , , , , , , , 
2021-11-08, 18:23:09, OK, 46%, 2.91, 4825, -23252, , 10.527, -23252, 45.7%, , , , , , , , , , , , 
2021-11-08, 18:23:39, OK, 45%, 2.31, 3737, -12118, , 10.848, -12118, 45.3%, , , , , , , , , , , , 
2021-11-08, 18:24:09, OK, 45%, 2.31, 3737, -13932, , 10.639, -13932, 44.7%, , , , , , , , , , , , 
2021-11-08, 18:24:39, OK, 44%, 1.28, 2024, -15217, , 10.748, -15217, 44.2%, , , , , , , , , , , , 
2021-11-08, 18:25:09, OK, 43%, 1.13, 1750, -18371, , 10.678, -18371, 43.3%, , , , , , , , , , , , 
2021-11-08, 18:25:39, OK, 43%, 1.13, 1750, -13910, , 10.766, -13910, 42.9%, , , , , , , , , , , , 
2021-11-08, 18:26:09, OK, 43%, 1.13, 1750, -22626, , 10.460, -22626, 42.6%, , , , , , , , , , , , 
2021-11-08, 18:26:39, OK, 42%, 1.49, 2248, -13230, , 10.538, -13230, 42.0%, , , , , , , , , , , , 
2021-11-08, 18:27:09, OK, 41%, 1.67, 2470, -16729, , 10.709, -16729, 41.3%, , , , , , , , , , , , 
2021-11-08, 18:27:39, OK, 40%, 1.58, 2281, -17723, , 10.546, -17723, 40.4%, , , , , , , , , , , , 
2021-11-08, 18:28:09, OK, 40%, 1.58, 2281, -18824, , 10.387, -18824, 39.9%, , , , , , , , , , , , 
2021-11-08, 18:28:39, OK, 39%, 1.16, 1624, -24268, , 10.285, -24268, 39.4%, , , , , , , , , , , , 
2021-11-08, 18:29:09, OK, 38%, 1.87, 2563, -13608, , 10.709, -13608, 38.4%, , , , , , , , , , , , 
2021-11-08, 18:29:39, OK, 38%, 1.87, 2563, -19667, , 10.528, -19667, 38.0%, , , , , , , , , , , , 
2021-11-08, 18:30:09, OK, 37%, 2.58, 3432, -10886, , 10.796, -10886, 37.4%, , , , , , , , , , , , 
2021-11-08, 18:30:39, OK, 37%, 2.58, 3432, -10325, , 10.810, -10325, 37.1%, , , , , , , , , , , , 
2021-11-08, 18:31:09, OK, 37%, 2.58, 3432, -23404, , 10.372, -23404, 36.7%, , , , , , , , , , , , 
2021-11-08, 18:45:02, OK, 57%, 0.00, -1, 30758, , 12.563, 30758, 56.7%, , , , , , , , , , , , 
2021-11-08, 18:45:33, OK, 57%, 0.00, -1, 30758, , 12.563, 30758, 56.7%, , , , , , , , , , , , 
2021-11-08, 18:46:02, OK, 59%, 0.00, -1, 29732, , 12.563, 29732, 58.7%, , , , , , , , , , , , 
2021-11-08, 18:46:33, OK, 59%, 0.00, -1, 29732, , 12.563, 29732, 58.7%, , , , , , , , , , , , 
2021-11-08, 18:47:03, OK, 60%, 0.00, -1, 29041, , 12.561, 29041, 60.0%, , , , , , , , , , , , 
2021-11-08, 18:47:33, OK, 61%, 0.00, -1, 28685, , 12.560, 28685, 60.6%, , , , , , , , , , , , 
2021-11-08, 18:48:03, OK, 62%, 0.00, -1, 27994, , 12.558, 27994, 61.8%, , , , , , , , , , , , 
2021-11-08, 18:48:33, OK, 62%, 0.00, -1, 27994, , 12.558, 27994, 61.8%, , , , , , , , , , , , 
2021-11-08, 18:49:03, OK, 64%, 0.00, -1, 26957, , 12.559, 26957, 63.7%, , , , , , , , , , , , 
2021-11-08, 18:49:33, OK, 64%, 0.00, -1, 26957, , 12.559, 26957, 63.7%, , , , , , , , , , , , 
2021-11-08, 18:50:03, OK, 65%, 0.00, -1, 26611, , 12.565, 26611, 64.9%, , , , , , , , , , , , 
2021-11-08, 18:50:33, OK, 66%, 0.00, -1, 25920, , 12.562, 25920, 66.0%, , , , , , , , , , , , 
2021-11-08, 18:51:03, OK, 67%, 0.00, -1, 25574, , 12.557, 25574, 66.6%, , , , , , , , , , , , 
2021-11-08, 18:51:33, OK, 68%, 0.00, -1, 25229, , 12.563, 25229, 67.7%, , , , , , , , , , , , 
2021-11-08, 18:52:03, OK, 68%, 0.00, -1, 25229, , 12.563, 25229, 67.7%, , , , , , , , , , , , 
2021-11-08, 18:52:33, OK, 69%, 0.00, -1, 24538, , 12.560, 24538, 68.8%, , , , , , , , , , , , 
2021-11-08, 18:53:03, OK, 69%, 0.00, -1, -8532, , 11.912, -8532, 69.5%, , , , , , , , , , , , 
2021-11-08, 18:53:33, OK, 69%, 4.26, 10591, -6545, , 11.856, -6545, 69.3%, , , , , , , , , , , , 
2021-11-08, 18:54:03, OK, 69%, 4.26, 10591, -6545, , 11.856, -6545, 69.3%, , , , , , , , , , , , 
2021-11-08, 18:54:33, OK, 69%, 0.00, -1, 2225, , 11.929, 2225, 68.9%, , , , , , , , , , , , 
2021-11-08, 18:55:03, OK, 70%, 0.00, -1, 30067, , 12.563, 30067, 69.6%, , , , , , , , , , , , 
2021-11-08, 18:55:33, OK, 71%, 0.00, -1, -7258, , 11.907, -7258, 70.7%, , , , , , , , , , , , 
2021-11-08, 18:56:03, OK, 70%, 4.25, 10699, -6588, , 11.826, -6588, 70.5%, , , , , , , , , , , , 
2021-11-08, 18:56:33, OK, 70%, 4.25, 10699, -6588, , 11.826, -6588, 70.5%, , , , , , , , , , , , 
2021-11-08, 19:35:56, OK, 69%, 1.58, 3931, -17453, , 11.219, -17453, 68.6%, , , , , , , , , , , , 
2021-11-08, 20:02:48, OK, 50%, 2.54, 4571, -18846, , 10.812, -18846, 49.9%, , , , , , , , , , , , 
2021-11-08, 20:03:18, OK, 50%, 2.54, 4571, -14785, , 10.754, -14785, 49.6%, , , , , , , , , , , , 
2021-11-08, 20:03:48, OK, 49%, 2.94, 5191, -13554, , 10.853, -13554, 49.3%, , , , , , , , , , , , 
2021-11-08, 20:04:18, OK, 49%, 2.94, 5191, -9515, , 10.900, -9515, 49.0%, , , , , , , , , , , , 
2021-11-08, 20:04:48, OK, 49%, 2.94, 5191, -9515, , 10.900, -9515, 49.0%, , , , , , , , , , , , 
2021-11-08, 20:05:18, OK, 48%, 2.91, 5030, -9623, , 10.917, -9623, 48.4%, , , , , , , , , , , , 
2021-11-08, 20:05:49, OK, 48%, 2.91, 5030, -9623, , 10.917, -9623, 48.4%, , , , , , , , , , , , 
